RECORD_TIME,H_WIND_AMOUNT,H_COLD_PRESS,H_QLWC,H_FYL,H_PRESS_DIFF,H_LYL,H_SF,H_ACT_FS,H_GDFN,OFT,TS,GFD,BFC
2024-02-10 04:00:00,5956.21,431.31,2.32,6.1,175.56,47.39,14.72,266.82,14569.45,1,1,1,1
2023-12-04 17:00:00,6116.88,434.33,3.65,3.39,178.85,47.79,8.64,254.67,13647.47,1,1,1,1
2023-05-07 13:00:00,5949.5,442.82,2.16,4.36,181.23,47.68,13.55,258.42,14101.24,4,1,1,1
2023-06-01 08:00:00,5899.55,440.85,1.75,4.44,178.56,47.15,7.79,264.17,14608.79,1,3,3,1
2024-02-21 13:00:00,6030.77,433.76,1.99,6.03,177.44,47.06,16.46,269.68,15093.47,1,1,1,1
2023-05-11 15:00:00,5972.66,437.73,2.08,4.37,175.44,45.17,14.15,265.0,14889.93,3,1,1,1
2023-11-28 20:00:00,6155.79,432.99,2.34,3.9,176.54,48.39,4.53,273.69,15842.18,1,1,1,1
2023-11-03 07:00:00,0.0,-0.69,0.53,0.0,-0.72,46.87,1.26,0.0,0.0,1,1,1,4
2023-05-15 17:00:00,5991.61,435.71,1.74,4.44,173.16,46.85,24.34,265.35,14979.19,1,3,3,2
2023-09-02 06:00:00,6004.71,429.9,1.44,5.19,169.01,44.68,3.78,272.1,15280.43,2,1,1,1
2023-05-11 11:00:00,5984.36,437.08,1.89,4.36,174.57,46.56,14.42,268.01,15242.65,3,1,1,1
2024-01-26 03:00:00,5956.59,433.65,2.15,6.12,177.82,47.05,12.95,265.86,14457.14,2,1,1,1
2023-06-02 00:00:00,5849.16,438.45,1.97,4.55,176.57,47.34,7.21,261.98,14251.94,1,1,1,1
2023-10-15 11:00:00,5821.88,411.37,1.69,0.08,163.37,46.2,1.64,274.62,15572.8,5,1,1,1
2023-12-12 19:00:00,6081.29,431.38,2.65,4.92,175.88,46.51,6.86,264.08,14569.82,1,1,1,1
2023-08-30 22:00:00,6004.51,437.46,1.72,5.2,176.71,45.47,3.28,265.58,14543.51,3,1,1,1
2023-06-15 00:00:00,5913.94,426.86,1.71,3.81,170.87,46.27,5.05,265.44,14794.11,1,1,1,1
2023-06-18 09:00:00,5898.42,430.0,1.58,3.97,173.14,46.44,7.16,264.4,14618.01,5,1,1,1
2023-08-06 08:00:00,5997.75,435.44,1.06,5.41,174.06,44.65,1.51,263.39,14321.8,1,1,1,1
2023-11-03 13:00:00,0.0,-0.78,0.5,0.0,-0.7,47.71,1.32,0.0,0.0,1,1,1,1
2023-11-26 02:00:00,5973.23,418.07,3.27,2.18,165.55,47.11,5.73,269.96,14964.51,1,1,1,1
2023-10-26 08:00:00,6023.4,427.57,1.85,4.04,171.84,48.89,2.48,267.94,14850.89,2,1,1,1
2023-10-06 15:00:00,4625.22,350.74,3.37,0.0,165.63,42.1,3.49,265.01,13784.83,3,1,1,1
2023-10-14 14:00:00,4510.97,331.77,1.7,0.0,145.71,47.1,1.41,247.55,10487.16,1,1,1,3
2023-05-27 09:00:00,5884.3,436.22,1.69,4.44,174.19,47.05,9.93,262.69,14403.9,5,2,1,1
2023-05-20 09:00:00,5912.57,439.3,1.86,4.46,177.12,47.15,15.78,262.08,14401.79,3,1,1,1
2023-07-08 23:00:00,5945.28,437.49,0.0,5.03,175.77,46.36,5.14,257.11,13507.37,2,1,1,1
2023-06-17 02:00:00,5878.97,430.85,1.67,3.98,174.02,46.51,5.26,260.84,14186.8,1,1,1,1
2023-08-26 05:00:00,5983.64,438.51,1.9,5.11,178.0,45.66,3.64,261.94,14102.62,3,1,1,1
2023-10-28 19:00:00,5896.04,428.08,2.0,2.87,173.25,48.42,1.32,258.09,13486.32,1,1,1,1
2024-02-14 02:00:00,6015.47,431.48,2.33,6.06,175.54,48.44,16.14,270.44,15123.03,1,1,1,1
2024-01-06 18:00:00,6033.61,434.73,2.8,6.14,179.33,46.87,4.99,263.88,14435.87,2,1,1,1
2023-07-15 19:00:00,5830.6,429.02,0.0,5.1,169.78,45.3,5.93,251.41,12670.2,5,1,1,1
2024-02-25 14:00:00,6092.54,434.7,1.8,5.95,178.31,47.32,21.09,272.6,15556.93,1,1,1,1
2023-09-11 17:00:00,5959.04,434.61,1.21,5.09,174.27,44.63,1.67,265.36,14415.2,2,1,1,3
2024-02-13 22:00:00,5860.66,430.64,2.45,6.23,176.12,47.02,18.44,250.2,12634.57,3,1,1,1
2024-02-26 00:00:00,6059.58,433.49,1.8,5.99,177.13,47.11,19.62,271.88,15375.23,1,3,3,1
2023-06-23 20:00:00,5958.48,433.0,1.42,4.47,170.48,45.84,10.06,271.25,15557.09,1,1,1,1
2023-12-27 09:00:00,6023.21,435.69,1.85,5.97,179.74,46.36,9.79,264.87,14521.99,1,3,3,1
2023-12-09 23:00:00,6090.17,429.25,2.79,4.49,173.15,47.05,4.74,266.2,14840.19,1,1,1,1
2023-06-16 20:00:00,5845.12,429.41,1.7,4.01,172.76,46.2,4.41,261.52,14183.64,1,1,1,1
2023-09-09 06:00:00,5916.09,434.46,1.07,5.17,174.4,44.53,2.68,260.39,13791.42,5,1,1,2
2023-04-03 23:00:00,5737.48,438.72,2.16,5.01,180.73,46.85,21.94,240.67,11439.9,4,1,1,1
2023-08-26 15:00:00,6005.94,433.08,1.63,5.2,172.29,45.24,3.35,270.52,15089.91,1,1,1,1
2023-11-14 05:00:00,0.0,26.64,0.65,0.0,-0.63,0.0,1.39,0.0,0.0,1,1,1,1
2023-05-30 07:00:00,5953.52,438.54,1.61,4.48,176.22,47.17,8.96,267.99,15172.43,1,1,1,1
2023-04-24 21:00:00,6003.16,434.14,2.77,3.89,172.59,49.35,15.84,263.73,14831.8,1,1,1,1
2023-05-22 03:00:00,5948.31,439.27,1.72,4.46,176.94,46.59,16.26,266.91,15033.41,1,1,1,1
2023-12-27 18:00:00,6000.84,433.65,2.02,5.85,177.87,46.38,10.11,262.11,14172.4,1,1,1,1
2023-04-25 00:00:00,5948.76,435.99,2.53,3.94,174.55,49.44,16.11,260.79,14363.99,1,1,1,1
2024-02-06 18:00:00,6040.4,437.55,2.39,6.01,181.61,46.78,14.13,266.32,14725.57,1,1,1,1
2023-05-08 02:00:00,5955.39,437.44,2.09,4.36,175.3,46.54,18.72,266.12,14960.65,1,1,1,1
2023-04-09 15:00:00,5748.54,433.96,1.61,4.98,173.35,45.65,16.96,244.75,11842.03,1,1,1,1
2023-08-13 11:00:00,5857.82,432.24,0.99,5.32,172.08,44.17,3.1,251.81,12775.7,1,1,1,1
2023-05-07 14:00:00,5903.06,440.32,2.17,4.4,179.1,47.65,14.09,255.06,13621.59,4,1,1,1
2024-01-03 00:00:00,6077.16,433.72,2.24,6.03,177.74,46.62,9.57,268.78,15075.14,1,1,1,1
2024-02-08 08:00:00,6029.17,428.33,2.97,6.04,172.04,47.6,15.06,270.82,15211.55,1,1,1,1
2023-09-02 23:00:00,5893.63,435.31,1.5,5.29,175.11,44.18,3.12,261.68,13880.41,1,1,1,1
2023-07-06 04:00:00,5987.28,436.97,0.0,5.0,174.89,45.69,3.12,261.4,14061.22,1,1,1,1
2024-01-01 21:00:00,6035.11,432.46,2.05,6.09,176.78,47.42,8.52,266.36,14718.75,5,1,1,4
2023-08-24 01:00:00,5941.93,421.6,2.31,5.03,160.85,45.24,1.87,268.44,14715.98,4,1,1,1
2023-12-14 20:00:00,5978.47,432.08,2.26,5.21,176.73,47.09,10.91,260.26,13919.77,5,1,1,1
2024-01-01 01:00:00,6045.84,433.8,2.17,5.99,178.51,47.08,7.32,265.61,14659.72,1,1,1,1
2023-06-16 08:00:00,5834.42,427.23,1.73,4.02,172.45,46.44,4.13,260.27,14035.48,1,1,1,1
2023-05-25 19:00:00,5954.69,440.24,1.86,4.38,177.9,47.66,16.6,265.97,14937.27,1,1,1,4
2023-12-16 19:00:00,6079.64,427.08,2.41,5.56,171.46,47.03,8.53,269.99,15237.85,4,1,1,1
2024-02-28 12:00:00,6047.97,435.73,1.93,6.0,179.8,46.97,14.35,269.56,15099.74,5,1,1,1
2023-06-29 11:00:00,5913.9,441.42,1.53,5.06,179.66,46.56,8.51,253.15,13018.9,3,1,1,1
2023-09-06 23:00:00,5907.2,430.94,1.56,5.29,170.56,43.6,1.5,265.9,14355.3,1,1,1,1
2024-02-11 02:00:00,6023.83,436.16,2.5,6.05,180.13,47.63,16.32,264.28,14460.84,1,1,1,1
2023-09-24 11:00:00,5922.08,425.05,2.73,3.96,164.75,47.71,2.67,268.29,14654.75,1,1,1,1
2023-11-01 02:00:00,0.0,64.8,0.79,0.0,-0.52,68.61,2.92,0.0,0.0,4,1,1,1
2023-04-18 17:00:00,5031.79,371.46,2.1,0.0,156.63,44.54,15.92,229.49,9107.22,1,1,1,1
2023-12-15 05:00:00,6071.53,435.96,2.12,5.35,180.46,47.21,6.73,263.78,14527.69,1,1,1,1
2023-05-11 00:00:00,6089.0,433.41,1.93,4.39,170.84,45.95,14.98,272.83,16081.32,5,1,1,1
2024-01-25 14:00:00,5982.31,434.48,2.19,6.07,178.28,46.39,10.44,264.89,14424.28,2,1,1,1
2023-07-13 04:00:00,5956.81,437.81,0.0,5.01,175.9,45.48,6.16,260.14,13858.47,4,1,1,1
2023-09-16 19:00:00,5760.73,435.32,1.13,5.2,175.82,45.05,2.78,251.61,12543.05,5,1,1,1
2023-09-09 01:00:00,5954.21,434.78,1.14,5.13,174.4,43.82,3.24,261.38,13989.47,1,1,1,2
2023-05-04 02:00:00,5874.34,432.55,1.81,4.43,170.72,46.86,17.81,261.28,14221.6,1,1,1,1
2023-05-31 18:00:00,5918.38,434.73,1.67,4.4,172.52,47.75,8.19,269.09,15218.37,3,1,1,1
2024-02-12 22:00:00,5945.62,433.39,2.13,6.12,177.58,47.77,19.82,262.19,14048.15,5,1,1,1
2024-02-22 19:00:00,6075.07,435.29,1.91,5.99,178.87,47.54,19.4,272.1,15459.69,3,2,2,1
2023-06-15 16:00:00,5874.41,427.06,1.97,4.04,170.54,46.91,4.95,263.82,14527.92,1,1,1,4
2023-08-15 16:00:00,5817.56,430.77,1.02,3.36,178.62,44.35,3.02,246.44,12141.54,2,1,1,1
2024-02-21 03:00:00,6029.27,434.74,2.06,6.04,179.05,47.54,17.85,268.53,14929.11,2,1,1,1
2024-01-18 06:00:00,5952.66,433.88,2.5,6.11,178.55,47.24,10.83,259.8,13808.17,3,1,1,1
2023-08-21 06:00:00,5977.94,426.75,2.32,5.01,165.7,44.31,1.37,273.68,15395.54,1,1,1,1
2023-10-24 21:00:00,5758.54,399.28,3.81,2.5,158.93,50.27,2.62,261.91,13610.91,4,1,1,1
2023-10-09 08:00:00,5838.83,418.62,1.83,0.0,174.18,44.95,2.0,268.03,14867.09,3,1,1,1
2023-12-13 06:00:00,6041.34,429.27,2.62,4.96,173.42,46.44,7.78,266.81,14775.67,1,1,1,3
2023-04-25 15:00:00,5954.31,432.43,2.02,3.97,171.05,49.93,13.79,262.21,14543.96,4,1,1,4
2024-01-28 06:00:00,6017.47,432.18,3.0,6.06,176.16,46.77,15.54,268.38,14889.49,4,1,1,1
2023-12-30 16:00:00,6065.31,434.33,2.12,5.89,178.63,46.72,3.94,265.73,14709.02,1,1,1,1
2023-06-03 17:00:00,5948.82,439.27,1.91,4.37,176.65,47.65,12.04,267.83,15137.9,1,1,1,1
2024-01-14 15:00:00,6029.57,432.56,3.44,6.03,176.72,46.34,11.99,265.8,14644.35,5,4,4,1
2023-09-08 05:00:00,5883.31,432.51,1.26,5.31,172.35,43.55,2.27,262.42,13905.29,1,1,1,1
2023-05-09 06:00:00,5931.56,438.8,2.26,4.39,176.67,46.68,15.64,262.97,14540.52,1,1,1,1
2023-08-13 23:00:00,5791.16,434.22,1.11,4.72,174.06,45.91,3.25,247.93,12251.0,1,1,1,1
2023-03-15 07:00:00,4636.08,358.06,1.94,0.0,160.15,44.38,24.55,237.18,10725.73,4,1,1,1
2023-05-27 23:00:00,5885.12,437.81,1.71,4.52,175.27,47.15,16.84,263.26,14476.64,4,1,1,1
2023-12-24 15:00:00,5717.99,432.29,2.95,6.04,178.37,48.23,3.54,238.0,11145.16,5,1,1,3
2023-09-30 02:00:00,5829.25,432.94,2.05,3.67,176.48,46.77,1.2,251.78,12701.96,5,1,1,1
2024-02-24 03:00:00,6028.72,431.64,1.99,6.03,175.65,47.59,19.77,270.36,15139.94,3,3,3,1
2023-11-30 13:00:00,5956.74,430.5,2.55,3.95,175.8,48.86,3.38,257.48,13557.09,5,1,1,1
2023-10-09 17:00:00,5716.67,417.65,1.78,1.36,174.19,43.9,2.27,262.69,13995.81,1,1,1,1
2023-03-24 04:00:00,5714.13,410.69,2.26,1.56,158.54,46.31,22.72,250.86,12349.87,2,1,1,1
2023-11-17 04:00:00,4764.03,356.08,3.62,0.0,153.53,43.87,7.16,234.81,10332.26,5,3,3,1
2023-09-05 14:00:00,5834.48,435.42,1.15,5.35,175.66,44.04,1.86,257.98,13329.08,1,1,1,1
2023-12-03 07:00:00,6226.63,431.05,3.37,2.09,174.58,47.17,7.35,268.98,15478.85,1,1,1,1
2023-06-20 07:00:00,5850.18,429.76,1.83,3.78,174.9,46.51,8.87,260.78,14109.52,4,1,1,1
2023-09-01 00:00:00,5856.64,433.74,1.69,5.33,173.71,44.69,3.13,259.4,13534.04,1,1,1,1
2023-08-04 20:00:00,5946.41,435.65,1.09,5.47,174.4,45.47,4.35,259.5,13767.18,1,1,1,1
2023-07-31 20:00:00,5890.78,438.64,1.07,5.3,177.51,45.59,3.71,254.39,13106.85,5,1,1,1
2023-05-19 09:00:00,5909.28,431.69,1.88,4.41,169.6,46.16,16.83,262.25,14415.25,5,1,1,1
2023-03-29 08:00:00,5746.45,429.13,3.25,5.23,170.16,46.7,19.71,252.82,12616.51,1,1,1,1
2023-05-14 18:00:00,6026.73,437.5,1.62,4.31,175.24,47.28,14.54,264.47,14960.67,3,1,1,1
2023-09-10 08:00:00,5935.34,434.11,1.37,5.1,173.94,43.36,1.13,263.73,14192.02,4,1,1,1
2023-11-15 03:00:00,0.0,26.85,0.56,0.0,-0.64,0.0,1.47,0.0,0.0,1,1,1,1
2024-01-26 08:00:00,5993.6,435.22,2.36,6.05,179.67,46.05,14.77,267.35,14731.55,4,2,2,1
2023-05-05 15:00:00,5968.37,438.17,1.91,4.35,175.82,48.21,20.01,264.38,14802.02,5,1,1,1
2023-03-10 14:00:00,5885.76,437.39,2.21,5.08,177.18,46.83,21.17,257.61,13424.96,4,1,1,1
2024-01-30 03:00:00,6054.05,433.81,2.97,6.0,177.61,46.83,7.65,269.31,15116.64,3,1,1,1
2023-07-24 01:00:00,5894.82,437.65,0.0,5.07,176.05,45.36,7.01,255.95,13258.18,2,1,1,1
2023-08-05 05:00:00,5938.13,438.15,1.09,5.47,176.78,45.18,4.53,256.43,13431.3,1,1,1,1
2023-11-15 11:00:00,0.0,26.55,0.48,0.0,-0.65,0.0,1.51,0.0,0.0,4,1,1,1
2023-03-03 21:00:00,6044.89,434.65,2.4,5.16,173.46,48.35,18.47,268.71,14979.42,1,1,3,3
2023-12-06 18:00:00,6093.64,433.85,3.62,3.41,178.32,47.69,2.59,265.04,14710.29,3,1,1,1
2024-02-07 18:00:00,5985.01,430.71,3.24,6.08,174.92,46.62,13.22,269.92,14978.29,2,1,1,1
2023-05-23 16:00:00,5970.81,436.67,1.81,4.36,174.16,46.93,15.83,269.8,15429.19,1,1,1,1
2023-05-01 13:00:00,5998.22,431.09,2.06,3.91,169.57,49.58,17.17,258.71,14219.95,1,1,1,1
2023-04-17 01:00:00,5743.3,430.1,1.8,2.72,174.32,42.78,23.58,241.92,11546.1,1,1,1,1
2023-07-30 18:00:00,5918.48,437.54,1.05,5.32,176.29,46.7,5.01,255.64,13295.76,1,1,1,1
2023-09-06 16:00:00,5766.28,435.84,1.46,5.42,176.32,43.34,1.76,251.49,12536.93,1,1,1,1
2024-01-09 04:00:00,6032.77,435.43,2.74,6.03,179.52,47.11,7.59,264.42,14498.97,1,4,4,1
2023-06-21 23:00:00,5936.26,434.67,1.64,4.17,172.54,45.29,6.13,254.38,13205.66,1,1,1,1
2023-12-02 11:00:00,5932.44,418.34,4.65,0.0,168.53,46.63,8.77,249.61,12696.96,5,1,1,1
2023-06-20 14:00:00,5809.33,427.8,1.9,3.96,174.11,46.4,7.96,259.38,13878.06,1,1,1,1
2024-01-18 23:00:00,6042.37,431.36,2.65,6.03,175.42,47.78,9.95,267.73,14876.85,1,1,1,1
2024-01-30 07:00:00,6068.27,435.27,2.5,6.0,179.18,46.75,7.84,268.11,14987.41,3,1,1,1
2023-08-19 15:00:00,5978.22,433.03,2.15,5.01,172.36,46.41,1.17,266.52,14586.09,1,2,2,1
2023-06-11 21:00:00,5772.39,428.58,2.16,3.07,176.05,46.86,4.9,254.95,13311.43,1,1,1,1
2023-07-09 16:00:00,5898.43,436.73,0.0,5.06,174.73,46.07,5.57,256.3,13311.71,3,1,1,1
2023-07-17 20:00:00,5960.15,435.38,0.0,5.02,173.83,45.68,1.63,260.45,13907.35,1,1,1,1
2024-02-16 00:00:00,6069.55,431.74,2.16,6.0,175.44,48.2,16.4,273.1,15552.08,1,1,1,1
2023-12-29 16:00:00,5858.61,433.29,2.18,6.32,178.8,46.66,7.03,245.47,12124.94,3,4,4,1
2023-05-21 20:00:00,5973.61,437.23,1.68,4.36,174.47,47.05,15.89,269.5,15392.74,1,1,1,1
2023-07-11 04:00:00,5993.62,436.83,0.0,4.99,174.84,45.42,4.64,259.85,13911.27,3,1,1,1
2023-04-02 16:00:00,5851.61,434.27,2.28,4.78,176.14,47.7,22.65,253.98,12977.78,5,1,1,1
2024-02-01 10:00:00,6017.81,430.24,2.56,6.05,174.03,46.61,12.37,272.54,15375.44,1,1,1,1
2023-03-07 16:00:00,5973.62,432.66,2.2,5.23,172.03,47.53,22.56,265.4,14454.28,3,1,1,1
2024-02-07 06:00:00,5965.32,435.82,2.76,6.09,180.48,46.68,13.07,261.59,14033.89,1,1,1,1
2023-09-08 11:00:00,5971.65,435.29,1.27,5.22,174.98,44.91,2.85,265.15,14428.39,1,1,1,1
2023-03-06 11:00:00,5853.91,434.37,2.43,5.34,174.38,47.57,21.62,256.72,13250.11,1,1,1,1
2023-10-24 05:00:00,6044.6,418.92,3.01,3.01,166.18,49.81,2.72,274.78,15694.34,1,1,1,1
2023-03-07 11:00:00,5849.58,432.57,2.13,5.33,172.33,47.92,20.71,258.64,13427.22,3,1,1,1
2023-10-10 10:00:00,446.23,42.0,1.3,0.0,15.02,46.11,1.19,73.11,515.87,1,1,1,1
2024-01-18 00:00:00,5917.68,435.9,2.54,6.15,180.83,47.76,10.41,253.48,13081.47,3,1,1,2
2023-10-16 08:00:00,5920.71,418.56,2.38,0.0,168.17,47.41,1.14,276.0,15981.05,1,1,1,1
2024-02-13 09:00:00,5950.53,432.72,2.23,6.12,177.03,47.03,20.01,265.46,14410.83,4,1,1,1
2023-04-06 14:00:00,5927.13,436.93,1.79,5.04,175.68,45.16,16.52,253.92,13131.39,1,1,1,1
2023-11-19 22:00:00,6132.65,429.8,3.33,1.27,173.89,49.55,2.28,270.01,15373.88,1,2,2,4
2023-10-22 06:00:00,5821.41,422.89,2.36,2.92,171.49,50.35,3.14,252.79,12788.54,1,1,1,1
2023-06-07 15:00:00,5878.21,436.6,2.14,4.42,174.36,47.19,8.84,265.31,14660.67,1,1,1,4
2023-07-03 03:00:00,5795.76,428.71,0.0,4.06,167.28,45.35,3.61,250.88,12547.56,3,1,1,1
2023-09-26 16:00:00,5740.98,426.01,2.83,4.07,168.49,47.8,2.11,250.42,12387.99,5,1,1,1
2023-10-10 23:00:00,5987.62,426.1,1.54,1.35,175.63,48.07,2.41,282.82,17564.76,2,1,1,3
2023-05-06 02:00:00,5940.63,435.87,2.01,4.38,173.97,46.92,20.3,264.61,14765.74,1,1,1,1
2023-05-04 17:00:00,5992.39,436.75,2.04,4.3,175.15,46.64,18.83,259.36,14296.68,1,1,1,1
2023-12-26 16:00:00,6062.45,431.28,2.07,5.64,175.19,46.47,9.55,267.76,14923.0,4,1,1,3
2024-01-02 19:00:00,6133.61,436.74,2.39,5.92,180.8,47.07,9.55,267.74,15106.41,1,1,1,1
2023-09-05 03:00:00,5775.3,437.63,1.12,5.41,178.43,43.6,1.78,248.71,12291.25,4,1,1,1
2023-09-13 08:00:00,5937.24,435.87,0.91,5.09,176.0,44.26,1.47,260.64,13861.45,1,1,1,3
2023-06-06 12:00:00,5863.7,434.37,2.11,3.62,176.86,46.84,7.72,258.75,13927.28,2,1,1,1
2023-12-29 20:00:00,6061.54,432.71,2.14,6.0,177.32,46.19,7.49,259.99,14079.98,3,4,4,1
2023-06-14 05:00:00,5891.79,423.9,1.88,3.07,169.97,46.12,4.04,265.58,14740.93,1,1,1,2
2023-04-07 22:00:00,5831.74,438.34,1.67,5.02,177.73,45.42,15.7,250.79,12607.05,5,1,1,1
2024-01-06 14:00:00,6032.41,434.83,2.71,6.11,179.44,47.18,4.71,264.55,14511.56,2,1,1,1
2024-01-26 13:00:00,6048.61,436.73,2.17,6.0,180.8,47.2,15.19,269.05,15042.57,4,2,2,1
2024-01-13 21:00:00,6019.5,436.05,3.45,6.04,179.9,46.68,11.96,264.85,14518.45,1,1,1,1
2023-03-09 23:00:00,5895.29,434.89,2.23,5.09,174.32,47.84,20.92,260.35,13724.57,2,1,1,1
2023-04-17 16:00:00,5649.08,414.53,1.89,1.38,173.83,41.81,20.84,245.4,11689.74,2,2,2,1
2024-02-11 08:00:00,6008.14,433.26,2.38,6.05,177.03,46.84,15.23,267.9,14822.99,1,1,1,1
2023-10-02 18:00:00,3655.53,279.15,3.62,0.0,129.0,42.01,2.53,205.26,5314.39,4,1,1,1
2023-07-13 21:00:00,5908.52,437.47,0.0,5.05,177.36,45.2,7.63,256.6,13366.89,1,4,4,1
2023-03-20 13:00:00,5880.55,422.31,2.47,4.9,160.87,46.43,23.11,265.62,14270.16,1,1,1,1
2023-11-05 21:00:00,5105.59,370.44,3.69,2.65,152.04,48.32,5.01,262.77,12917.64,2,1,1,1
2023-10-01 03:00:00,5874.73,431.49,2.4,3.77,176.95,47.58,1.32,255.18,13153.52,1,1,1,1
2024-02-14 21:00:00,6003.26,437.84,2.35,6.04,182.3,47.58,17.57,262.54,14234.27,1,1,1,1
2023-05-07 10:00:00,6003.85,440.33,2.41,4.32,178.23,46.95,17.11,265.23,14981.51,4,1,1,3
2024-01-06 00:00:00,6057.32,432.29,2.33,6.18,176.32,46.93,5.52,268.12,14964.08,2,1,1,1
2024-01-10 16:00:00,6146.13,429.76,3.91,5.92,173.54,46.36,7.76,273.99,15863.38,1,1,1,1
2023-07-12 01:00:00,5939.45,432.83,0.0,5.02,170.72,45.5,6.13,262.05,14010.79,1,1,1,1
2023-10-16 07:00:00,5889.02,422.49,2.39,0.0,172.58,47.31,1.18,269.4,15170.42,1,1,1,1
2023-09-28 14:00:00,5815.37,433.18,2.16,3.56,177.31,47.25,2.16,250.75,12580.66,4,1,1,1
2023-05-23 17:00:00,5957.1,438.55,1.78,4.36,176.17,47.0,15.78,266.91,15063.53,1,1,1,1
2023-12-17 04:00:00,6100.21,430.64,2.24,5.54,174.82,47.57,8.7,268.87,15145.46,3,1,1,1
2023-05-25 16:00:00,5934.99,437.53,2.01,4.38,174.95,47.11,16.97,267.25,15039.92,1,1,1,1
2023-05-30 12:00:00,5793.17,436.78,1.64,4.42,175.33,47.16,9.47,259.66,13855.46,2,1,1,1
2023-12-13 17:00:00,5926.02,431.31,2.39,5.17,176.27,46.74,8.54,252.2,12936.11,1,1,1,1
2023-04-09 18:00:00,5711.4,438.81,1.71,4.51,178.39,44.03,17.43,239.74,11288.91,4,1,1,1
2023-11-07 04:00:00,5875.21,424.57,2.4,3.98,169.83,47.72,4.03,260.64,13710.42,1,1,1,1
2023-06-11 18:00:00,5802.05,423.62,2.0,2.91,171.82,46.45,4.05,261.6,14087.95,1,1,1,1
2023-07-08 05:00:00,5978.23,436.95,0.0,4.98,174.75,46.17,3.61,260.26,13923.55,1,3,3,1
2023-07-02 19:00:00,5040.95,397.02,0.0,0.0,165.82,47.38,3.32,224.1,8711.19,1,1,1,1
2023-10-30 15:00:00,5879.99,421.32,2.47,2.88,169.89,47.34,3.08,258.86,13535.85,1,1,1,1
2024-01-12 02:00:00,6060.63,434.12,2.68,6.01,178.28,47.32,10.24,268.08,14982.48,2,1,1,1
2023-05-26 07:00:00,5878.79,433.32,1.9,4.41,171.26,47.42,11.02,267.18,14879.67,1,1,1,1
2024-01-24 05:00:00,6057.06,436.09,2.3,6.02,180.42,46.34,12.02,266.22,14748.5,3,1,1,1
2023-10-20 01:00:00,5947.12,409.29,4.16,1.08,158.82,49.05,3.63,271.51,15069.7,1,1,1,1
2023-03-21 06:00:00,5912.39,425.89,2.75,5.05,164.67,45.96,22.47,260.51,13783.43,1,1,1,1
2023-10-25 10:00:00,5947.83,417.23,2.99,3.71,161.24,49.76,3.3,271.87,15093.04,1,1,1,1
2023-08-05 19:00:00,5852.52,438.22,1.2,5.55,177.51,45.11,4.14,252.9,12857.28,3,1,1,1
2023-11-24 23:00:00,5664.17,398.7,2.35,0.0,167.69,46.15,2.59,250.59,12227.56,3,1,1,1
2023-04-09 13:00:00,5875.78,440.46,1.58,4.75,179.81,44.53,16.94,247.16,12336.53,1,1,1,1
2023-03-23 00:00:00,5720.59,414.61,3.32,4.65,164.34,46.87,20.24,250.88,12380.85,1,1,1,1
2024-01-18 17:00:00,5993.48,436.52,2.96,6.09,181.27,46.99,5.38,259.77,13896.05,5,1,1,1
2023-06-03 21:00:00,5913.9,440.66,1.81,4.4,178.4,48.02,12.02,264.45,14674.33,1,1,1,1
2023-08-16 04:00:00,5783.18,419.43,1.28,3.43,166.97,39.02,2.72,258.27,13269.35,4,1,1,1
2023-05-12 11:00:00,5923.87,436.64,1.95,4.41,174.38,46.76,12.03,263.46,14581.03,1,1,1,1
2023-12-19 12:00:00,6035.46,434.76,2.66,6.23,179.16,48.24,6.14,265.13,14584.25,3,1,1,1
2023-05-27 16:00:00,5930.94,438.89,1.71,4.38,176.44,46.84,15.29,265.55,14835.1,1,2,2,1
2024-02-21 00:00:00,5963.42,434.41,2.22,6.1,178.7,47.43,16.78,266.67,14555.2,1,1,1,1
2023-06-29 20:00:00,1165.02,53.63,0.0,0.0,38.36,54.85,9.7,166.43,1211.72,3,1,1,1
2023-04-09 07:00:00,5743.33,436.58,1.54,4.75,176.21,45.32,16.81,245.09,11858.55,1,1,1,1
2023-09-21 14:00:00,5780.72,435.65,2.12,3.69,175.98,48.18,2.77,253.95,12814.91,1,3,3,1
2023-07-22 08:00:00,5952.55,439.62,0.0,5.01,178.23,45.59,4.81,256.16,13418.13,4,1,1,1
2023-11-29 14:00:00,6087.21,434.4,2.59,3.95,179.29,48.43,2.73,264.28,14622.97,1,1,1,1
2023-12-29 12:00:00,6087.29,432.68,2.3,6.06,176.67,45.89,7.34,262.74,14445.05,1,4,4,1
2024-02-21 15:00:00,6013.28,431.67,1.94,6.04,175.81,47.08,16.34,270.51,15126.14,4,1,1,1
2023-05-22 19:00:00,5884.62,439.92,1.73,4.41,178.2,47.36,15.3,260.66,14195.63,1,1,1,1
2023-04-04 15:00:00,5891.13,428.11,2.11,4.85,168.32,44.17,17.69,262.31,13932.32,2,1,1,1
2023-10-29 04:00:00,5798.44,429.73,2.01,2.92,175.47,47.8,1.01,249.53,12419.44,1,1,1,1
2024-01-24 10:00:00,6024.41,432.29,2.44,6.04,176.31,46.54,11.56,266.34,14693.57,3,1,1,1
2023-11-11 16:00:00,5952.94,430.91,2.47,4.09,175.87,47.69,2.95,263.52,14213.57,2,1,1,1
